x,y,inside
0.25854358,0.30634403,1
0.11905059,0.95601064,1
0.77535325,0.86952162,0
0.45771447,0.94625598,0
0.52911872,0.02879342,1
0.38935989,0.35381258,1
0.04333462,0.56196439,1
0.27463150,0.94906259,1
0.10795431,0.55392563,1
0.54291970,0.23353025,1
0.55738688,0.66971385,1
0.17167614,0.61358178,1
0.31784707,0.88247585,1
0.66055632,0.06711546,1
0.31067106,0.35137060,1
0.89945436,0.23310086,1
0.17202117,0.88584340,1
0.66143680,0.43222570,1
0.97273397,0.78729022,0
0.97478330,0.33419827,0
0.86716563,0.17198452,1
0.06421650,0.54206061,1
0.43780074,0.27918166,1
0.43214723,0.25702810,1
0.25248757,0.40974528,1
0.03855119,0.85355932,1
0.56174338,0.10875408,1
0.39469340,0.68734896,1
0.12967262,0.67830729,1
0.05038400,0.06995279,1
0.41755128,0.70581281,1
0.71187073,0.02183072,1
0.84511298,0.52828425,1
0.60189062,0.92467648,0
0.20579825,0.99889880,0
0.96380359,0.85915363,0
0.00404808,0.40636849,1
0.51776278,0.91821110,0
0.32361469,0.00053044,1
0.73892444,0.10780198,1
0.92958361,0.24472606,1
0.18140137,0.16573776,1
0.68416810,0.94179535,0
0.64810807,0.70108348,1
0.20189573,0.85083127,1
0.62328959,0.99648988,0
0.38437280,0.87493759,1
0.72639006,0.88078183,0
0.54089063,0.32889867,1
0.94566500,0.06387643,1
0.38315555,0.02847848,1
0.71208006,0.59657395,1
0.53623128,0.46855083,1
0.51782119,0.47223771,1
0.47452059,0.74536932,1
0.33814824,0.27692595,1
0.34840056,0.01758546,1
0.04542881,0.51606762,1
0.96302938,0.14885157,1
0.78611708,0.01244468,1
0.46459720,0.94500196,0
0.96883816,0.73566580,0
0.05009535,0.66016400,1
0.07157128,0.34098682,1
0.96905804,0.68028033,0
0.57328099,0.18207844,1
0.26488733,0.60768139,1
0.92512161,0.66982222,0
0.12424272,0.06417835,1
0.60073614,0.78629977,1
0.98930782,0.42763087,0
0.60856831,0.51063091,1
0.18587849,0.09865593,1
0.55116886,0.84667379,0
0.56989050,0.41755965,1
0.46773994,0.91431159,0
0.42132524,0.78603023,1
0.06959863,0.46401504,1
0.58488697,0.35968238,1
0.51349121,0.83197105,1
0.72472769,0.00725316,1
0.41356951,0.62663239,1
0.09364488,0.42499074,1
0.08288500,0.08085312,1
0.19143577,0.78437626,1
0.56002676,0.65165669,1
0.73518014,0.91552538,0
0.18746309,0.28460473,1
0.74257594,0.57880574,1
0.09871685,0.45267332,1
0.63425940,0.49624020,1
0.60389417,0.27151898,1
0.36154783,0.40161410,1
0.44809812,0.71238011,1
0.63297951,0.34532642,1
0.15294109,0.91729081,1
0.28531155,0.02912198,1
0.05735562,0.77409911,1
0.01174698,0.14865589,1
0.40249127,0.27520970,1
0.19986604,0.27529138,1
0.43908790,0.74339968,1
0.53072202,0.84324807,1
0.03329508,0.95593143,1
0.77103114,0.36106509,1
0.28478593,0.58098745,1
0.77751571,0.32040188,1
0.89218706,0.43011251,1
0.61894929,0.32511297,1
0.52290195,0.61219001,1
0.45769426,0.52848107,1
0.66971678,0.35241094,1
0.02426611,0.16903368,1
0.20863061,0.70128590,1
0.33197474,0.98238975,0
0.31921920,0.97562796,0
0.98561800,0.31273299,0
0.13677710,0.12265647,1
0.40353739,0.49727413,1
0.25931689,0.39684483,1
0.12502658,0.83776343,1
0.03043904,0.38834521,1
0.87223643,0.07833018,1
0.77260214,0.15601856,1
0.28617594,0.82702643,1
0.48588562,0.31867039,1
0.12615652,0.44910696,1
0.76719236,0.89254916,0
0.31551519,0.16663045,1
0.24352840,0.82039720,1
0.26371375,0.95698190,1
0.90961498,0.23292103,1
0.06921502,0.43448228,1
0.08908967,0.72819179,1
0.99014348,0.19653074,0
0.19214725,0.57779211,1
0.09183680,0.03513513,1
0.46751896,0.67052144,1
0.48473307,0.04533913,1
0.23672311,0.05181902,1
0.93910408,0.16377011,1
0.54504365,0.81714749,1
0.65161687,0.80894500,0
0.95000303,0.41338381,0
0.67690134,0.39123601,1
0.26933259,0.84636670,1
0.94253391,0.35579124,0
0.20520581,0.47697771,1
0.84060574,0.25375834,1
0.88574785,0.36447999,1
0.89106971,0.91658533,0
0.23662706,0.97178257,0
0.55743843,0.59046024,1
0.87381601,0.92064315,0
0.35032821,0.57189697,1
0.38573152,0.54537201,1
0.59379858,0.97785109,0
0.91094774,0.74289960,0
0.06550200,0.11637407,1
0.19724835,0.30121869,1
0.70037419,0.28093719,1
0.36912617,0.37098897,1
0.28451529,0.94163877,1
0.89483792,0.69813901,0
0.12254993,0.09333282,1
0.25227538,0.27234995,1
0.37557039,0.05646689,1
0.78708869,0.53585255,1
0.31257197,0.85914314,1
0.01921065,0.60068870,1
0.29238459,0.08946096,1
0.37949169,0.62481821,1
0.95129180,0.14524777,1
0.52475977,0.03026345,1
0.83137202,0.89843774,0
0.68305779,0.88393307,0
0.58786005,0.42153877,1
0.87995297,0.01047899,1
0.32828528,0.55304933,1
0.17773907,0.28252479,1
0.09953557,0.08112483,1
0.57079101,0.93575722,0
0.15268600,0.03459571,1
0.06037802,0.44889581,1
0.60995239,0.07066936,1
0.48294085,0.92241031,0
0.46321023,0.67266190,1
0.62024182,0.15830275,1
0.93456709,0.75006658,0
0.08760058,0.88424218,1
0.22486587,0.94544172,1
0.18907399,0.17826368,1
0.84710824,0.94300681,0
0.59791422,0.75350493,1
0.42286032,0.70166045,1
0.34530136,0.77410293,1
0.29567924,0.93862206,1
0.28892621,0.48865727,1
0.55794054,0.65788013,1
0.17302580,0.20031525,1
0.94398165,0.62302113,0
0.74729133,0.01511508,1
0.05022094,0.18179107,1
0.39546096,0.17562975,1
0.37774724,0.01656316,1
0.52201754,0.78256446,1
0.84807926,0.84575874,0
0.57594943,0.59567970,1
0.40671667,0.79174858,1
0.16399913,0.73798311,1
0.27984902,0.69010007,1
0.20704275,0.06279273,1
0.19194433,0.65693152,1
0.56293583,0.29276183,1
0.57387352,0.59073627,1
0.13954450,0.94833338,1
0.07609617,0.62751615,1
0.73019677,0.31444108,1
0.09759671,0.00099013,1
0.68853945,0.97956842,0
0.02639469,0.61647463,1
0.89388883,0.91453123,0
0.57731485,0.87375516,0
0.38926056,0.64640123,1
0.64747214,0.88131446,0
0.39053753,0.13434693,1
0.04639790,0.80766678,1
0.57677180,0.08375968,1
0.75873381,0.80291921,0
0.28934908,0.27807227,1
0.19087304,0.49876904,1
0.97603053,0.81190503,0
0.45469147,0.23217040,1
0.31805849,0.25427282,1
0.56994450,0.28887630,1
0.10306049,0.14667724,1
0.29613179,0.60589510,1
0.75160360,0.93399072,0
0.04457431,0.38111123,1
0.74056703,0.55929780,1
0.56917000,0.13928649,1
0.82562560,0.69326329,0
0.00896422,0.58515537,1
0.89893746,0.85705429,0
0.09404589,0.49285069,1
0.22107151,0.86239761,1
0.36883858,0.28385475,1
0.57666701,0.70933449,1
0.45489118,0.24968790,1
0.56321329,0.83137453,0
0.03142701,0.58647734,1
0.12484300,0.39411119,1
0.54980803,0.19580005,1
0.91868824,0.11398421,1
0.82906234,0.66555721,0
0.83948731,0.71433032,0
0.54473948,0.13970630,1
0.94909751,0.90447158,0
0.11474077,0.82564956,1
0.41439524,0.93910068,0
0.56676543,0.11394988,1
0.40109146,0.22956218,1
0.49853140,0.36630943,1
0.22112104,0.60796958,1
0.35888162,0.68003613,1
0.26403183,0.60095716,1
0.93915004,0.86344624,0
0.00167557,0.46198794,1
0.02522022,0.18066350,1
0.10992874,0.63560456,1
0.52644843,0.14916807,1
0.16055244,0.64676332,1
0.15974076,0.77998924,1
0.05508100,0.65960640,1
0.63979417,0.19072945,1
0.27529651,0.61557800,1
0.47890857,0.84566575,1
0.08377693,0.02090170,1
0.52516919,0.71465844,1
0.88907164,0.49671674,0
0.91210979,0.04048481,1
0.67034161,0.99720472,0
0.99072450,0.94379628,0
0.34110969,0.81493604,1
0.62957335,0.82830620,0
0.72769719,0.27072051,1
0.03366391,0.70673186,1
0.94115496,0.05970870,1
0.58393359,0.88628870,0
0.64770782,0.42837310,1
0.19035852,0.20352435,1
0.80344695,0.38004503,1
0.96901578,0.85970795,0
0.35783124,0.54645020,1
0.97450233,0.31658340,0
0.72026432,0.31525466,1
0.95808542,0.94420481,0
0.10265996,0.77127290,1
0.57045442,0.01001273,1
0.84690893,0.00305298,1
0.63917714,0.36955824,1
0.04693909,0.79429960,1
0.90038168,0.08615860,1
0.42975283,0.51935339,1
0.14373033,0.28692392,1
0.85632813,0.59048510,0
0.19858272,0.55769372,1
0.19695871,0.92951006,1
0.33797809,0.64176726,1
0.47466341,0.24522500,1
0.35595688,0.22510257,1
0.12200048,0.67112035,1
0.02877668,0.55777377,1
0.08145241,0.21297361,1
0.99648440,0.20000574,0
0.00817521,0.22635549,1
0.78143263,0.36180228,1
0.21036592,0.34005818,1
0.24266009,0.24584307,1
0.22866516,0.56575251,1
0.60414463,0.98648304,0
0.16294552,0.02801417,1
0.75152254,0.05084325,1
0.23222390,0.23877853,1
0.91091019,0.21787722,1
0.90341926,0.09353109,1
0.49138188,0.79735601,1
0.75886917,0.83023030,0
0.13934654,0.43178269,1
0.62071860,0.79942816,0
0.11503503,0.94978899,1
0.89362812,0.96875024,0
0.89761853,0.61627096,0
0.86216331,0.08822996,1
0.83218527,0.58780533,0
0.60354763,0.45272112,1
0.11373066,0.27570984,1
0.77408940,0.75582016,0
0.03253830,0.82966721,1
0.09234139,0.19596525,1
0.23317941,0.94460046,1
0.81259495,0.53253520,1
0.28704280,0.26229855,1
0.11224052,0.93788815,1
0.89789826,0.98874819,0
0.53963232,0.09599505,1
0.16503310,0.22016080,1
0.15730922,0.52072167,1
0.90352327,0.86311042,0
0.78136951,0.68288738,0
0.88093686,0.62851471,0
0.88919789,0.97298199,0
0.45384672,0.94866210,0
0.32983956,0.29488763,1
0.88638103,0.49470770,0
0.06477802,0.23788136,1
0.68733984,0.62516588,1
0.04525606,0.92176104,1
0.00181680,0.78671819,1
0.09821338,0.39429265,1
0.95408350,0.90684652,0
0.45852765,0.48988727,1
0.20099424,0.35206074,1
0.54813981,0.15293418,1
0.25120834,0.26400363,1
0.41261101,0.93423378,0
0.47981694,0.95967752,0
0.93353575,0.95523703,0
0.23601468,0.57155061,1
0.47548556,0.29904237,1
0.22153147,0.69856060,1
0.50613761,0.58544141,1
0.81575823,0.05614020,1
0.38978276,0.96409744,0
0.88948655,0.53674346,0
0.22594169,0.37232023,1
0.03129246,0.10759858,1
0.54897130,0.63917315,1
0.88648045,0.53504735,0
0.72309458,0.82007867,0
0.43631551,0.28207448,1
0.14830311,0.55848068,1
0.00993711,0.74595183,1
0.73000026,0.98746455,0
0.33935329,0.98878592,0
0.50351375,0.62874001,1
0.84533334,0.37213975,1
0.01486317,0.80789846,1
0.71057850,0.30206987,1
0.99255079,0.75095868,0
0.27753133,0.69623518,1
0.31678593,0.66612053,1
0.82591277,0.99279630,0
0.63928008,0.07334443,1
0.42156714,0.05489128,1
0.18437810,0.90080935,1
0.18305090,0.50545442,1
0.79294044,0.26839420,1
0.21157332,0.88850027,1
0.03055117,0.29518268,1
0.66427183,0.03750812,1
0.45888212,0.69287622,1
0.13402230,0.74064165,1
0.29632121,0.27213824,1
0.79614878,0.80395097,0
0.05208547,0.17016585,1
0.54585063,0.92632651,0
0.54532647,0.61817265,1
0.61684185,0.36236623,1
0.96995467,0.15965876,1
0.18506661,0.45677593,1
0.22153845,0.21299177,1
0.30713278,0.97509980,0
0.33274519,0.43399572,1
0.42789173,0.21435215,1
0.04968084,0.69108856,1
0.83013690,0.49679819,1
0.96173948,0.98360693,0
0.99296087,0.68148017,0
0.36522371,0.77439094,1
0.67479414,0.14611001,1
0.38321453,0.24939010,1
0.78657818,0.48107713,1
0.20861681,0.41649950,1
0.43790841,0.08145811,1
0.06359849,0.35431018,1
0.03273014,0.14870600,1
0.66098249,0.42894262,1
0.81474459,0.96871918,0
0.95943111,0.04568576,1
0.06522745,0.42637166,1
0.01904035,0.22501673,1
0.36092293,0.88152838,1
0.43770361,0.82919854,1
0.51387304,0.27996063,1
0.15395860,0.73528028,1
0.63768673,0.49602431,1
0.26646313,0.38395813,1
0.46372584,0.97822469,0
0.30380508,0.70699161,1
0.42072269,0.55293506,1
0.01857870,0.58063227,1
0.54683292,0.21543811,1
0.27440599,0.14027004,1
0.54784673,0.50583011,1
0.32015955,0.43857908,1
0.44799194,0.24529648,1
0.22028200,0.57533890,1
0.80359554,0.59073365,1
0.36268911,0.46326846,1
0.51713431,0.29500487,1
0.52590680,0.32077608,1
0.75745565,0.50222325,1
0.86987495,0.07846602,1
0.42350584,0.33121255,1
0.41045967,0.28293729,1
0.04649070,0.07993388,1
0.53365791,0.37287346,1
0.25840965,0.88460451,1
0.58542871,0.71910429,1
0.44355708,0.63496447,1
0.43996939,0.83296806,1
0.00769320,0.52157903,1
0.04055222,0.84304845,1
0.08914630,0.74147660,1
0.66259700,0.98500472,0
0.66532588,0.73724228,1
0.23535587,0.67028540,1
0.09980518,0.29803222,1
0.26636848,0.03612397,1
0.32191676,0.79301250,1
0.14092922,0.31444314,1
0.70564723,0.84720397,0
0.83570641,0.03731709,1
0.41697159,0.24437784,1
0.81191504,0.63062984,0
0.00354504,0.00964296,1
0.06982961,0.58956057,1
0.01073458,0.14827502,1
0.42089605,0.21895117,1
0.03300663,0.27450237,1
0.67621344,0.84209597,0
0.59064239,0.74484521,1
0.04767276,0.48061949,1
0.38855416,0.78222084,1
0.15319246,0.77596855,1
0.72262311,0.78865308,0
0.48483071,0.33833456,1
0.23915826,0.52168667,1
0.76841658,0.16282377,1
0.75430244,0.98612034,0
0.06297488,0.54022437,1
0.28177303,0.51574439,1
0.64206862,0.12829065,1
0.23524645,0.05261630,1
0.52097887,0.39965335,1
0.23360422,0.50718999,1
0.43167248,0.62660831,1
0.69672275,0.84055477,0
0.56314319,0.06133397,1
0.19587730,0.87982798,1
0.52945966,0.85933900,0
0.24363576,0.47039512,1
0.40641400,0.31801403,1
0.78929073,0.48120368,1
0.40857545,0.13090222,1
0.05301690,0.61564863,1
0.46813414,0.59821689,1
0.77189493,0.25554895,1
0.67781413,0.65340960,1
0.35062963,0.24301848,1
0.39996150,0.06390752,1
0.74029636,0.34597123,1
0.89977646,0.24920042,1
0.65179867,0.14211583,1
0.99761921,0.12557520,0
0.07182128,0.80031878,1
0.52988231,0.26521662,1
0.11898500,0.39831078,1
0.30772141,0.98349726,0
0.41205865,0.23182295,1
0.65470010,0.32836178,1
0.08240929,0.35836476,1
0.62986457,0.88253629,0
0.30137283,0.64927113,1
0.04267512,0.30634478,1
0.15986681,0.65993083,1
0.90689886,0.65669423,0
0.35190859,0.73352444,1
0.43000114,0.56328052,1
0.37238440,0.84507954,1
0.86082053,0.69880229,0
0.49457473,0.16698526,1
0.02996705,0.11578061,1
0.23833656,0.75766170,1
0.79628670,0.37246826,1
0.23454747,0.20892213,1
0.62634754,0.59251493,1
0.65827686,0.53442860,1
0.70993757,0.32350656,1
0.85538334,0.81593132,0
0.35723537,0.51852989,1
0.73476642,0.66511828,1
0.61084217,0.49177662,1
0.25920823,0.80135149,1
0.92462057,0.98723251,0
0.08934880,0.69221348,1
0.54081982,0.12875697,1
0.64290160,0.37309247,1
0.85588801,0.63548273,0
0.20574664,0.21977940,1
0.90617317,0.98515993,0
0.52945662,0.71495038,1
0.12178766,0.88702196,1
0.61653739,0.75184333,1
0.60369855,0.92710638,0
0.57260311,0.38410991,1
0.51936382,0.02336205,1
0.13193363,0.78459644,1
0.46131375,0.25839958,1
0.11293136,0.27098519,1
0.64159703,0.56234056,1
0.81399548,0.04972710,1
0.10457762,0.38784307,1
0.73070538,0.15903592,1
0.98353088,0.47205448,0
0.93162483,0.28941855,1
0.56678551,0.29271132,1
0.68911296,0.17289463,1
0.86971474,0.28888375,1
0.88276106,0.52849722,0
0.17610723,0.58373207,1
0.69328845,0.07261862,1
0.98081332,0.12839204,1
0.73722237,0.49892545,1
0.34864944,0.05045585,1
0.25086370,0.92400461,1
0.75760990,0.65888196,0
0.92997640,0.27687919,1
0.83411539,0.04804237,1
0.34839368,0.71601647,1
0.89723206,0.10675663,1
0.22840779,0.14007011,1
0.91540539,0.65953439,0
0.75421077,0.79597449,0
0.39801067,0.38514650,1
0.95870751,0.91350162,0
0.14784461,0.00645363,1
0.05527412,0.81404901,1
0.12637609,0.94642216,1
0.62564456,0.43906945,1
0.81595743,0.98968595,0
0.24854314,0.70657909,1
0.29742035,0.27459589,1
0.66359305,0.69016731,1
0.24230719,0.93096358,1
0.43759331,0.58557642,1
0.78007537,0.96730900,0
0.81767929,0.37491134,1
0.03959095,0.17239942,1
0.77130526,0.71774757,0
0.44127083,0.89523727,1
0.47046879,0.11853547,1
0.09342600,0.22927432,1
0.53631604,0.01822657,1
0.35317808,0.92872173,1
0.60302985,0.92235523,0
0.73134589,0.38800886,1
0.99908501,0.46590102,0
0.39496455,0.73850566,1
0.03385436,0.88914382,1
0.17357969,0.77405298,1
0.71108979,0.43081242,1
0.84629965,0.09534095,1
0.72101825,0.00701719,1
0.99625915,0.40199715,0
0.83172667,0.18712464,1
0.23317523,0.36165676,1
0.16722861,0.25049159,1
0.43385071,0.05571943,1
0.55844682,0.04108278,1
0.44330835,0.72930849,1
0.71954876,0.66444099,1
0.03727973,0.68820989,1
0.24937989,0.56540263,1
0.22203489,0.11254267,1
0.41324824,0.87144756,1
0.50217175,0.19767952,1
0.99951571,0.86985654,0
0.68666017,0.55600870,1
0.03529016,0.82264435,1
0.92096347,0.82448518,0
0.00685812,0.91468686,1
0.38759008,0.22051698,1
0.07458324,0.19310513,1
0.34576923,0.75351840,1
0.98383623,0.82258981,0
0.17218277,0.85222536,1
0.84900570,0.52415544,1
0.51313984,0.12226892,1
0.62801337,0.68653333,1
0.57901734,0.58416462,1
0.88911855,0.34441888,1
0.65856642,0.78053772,0
0.20212142,0.15717161,1
0.95306844,0.55072749,0
0.68009818,0.80202299,0
0.08694775,0.18687150,1
0.64692181,0.78563017,0
0.18428260,0.20506731,1
0.11840317,0.99407780,0
0.47092208,0.19391915,1
0.36049816,0.53163719,1
0.50311220,0.96541315,0
0.48565757,0.46360540,1
0.49335441,0.59749186,1
0.21790604,0.87728268,1
0.03546407,0.28859431,1
0.02424856,0.98065042,1
0.81147915,0.98866701,0
0.71113414,0.51085335,1
0.23457688,0.02369993,1
0.63884783,0.85468554,0
0.06158281,0.27205828,1
0.71631777,0.50634032,1
0.95896268,0.94509548,0
0.37779596,0.37476841,1
0.63274413,0.89789397,0
0.80244547,0.22339331,1
0.31649080,0.53307486,1
0.61823088,0.58402354,1
0.51802635,0.58805275,1
0.09463369,0.24873629,1
0.14190717,0.41707212,1
0.23467143,0.70257992,1
0.05509735,0.36252242,1
0.54043609,0.29034424,1
0.49958238,0.43634927,1
0.57637924,0.05573643,1
0.36257169,0.67870760,1
0.88199645,0.91601765,0
0.67975742,0.79085398,0
0.08178876,0.63084656,1
0.06902038,0.19674942,1
0.42903751,0.38408676,1
0.95474923,0.41235012,0
0.58731425,0.36385590,1
0.77152479,0.60286856,1
0.38728380,0.15390164,1
0.91529280,0.16325770,1
0.75309330,0.29768461,1
0.79150379,0.42200175,1
0.79117167,0.10472228,1
0.39423126,0.96920919,0
0.60920894,0.34661445,1
0.68257970,0.34427282,1
0.47158265,0.96341032,0
0.29004934,0.70794386,1
0.78267491,0.05827783,1
0.88991743,0.50701630,0
0.31525522,0.91809154,1
0.76828742,0.62497056,1
0.38455281,0.58327466,1
0.17246041,0.74191236,1
0.02364017,0.01355215,1
0.89582467,0.40494433,1
0.17752367,0.78064036,1
0.77848798,0.53806669,1
0.45411918,0.62773889,1
0.11537742,0.90037572,1
0.18263708,0.71539360,1
0.15470415,0.38278916,1
0.82294405,0.95033133,0
0.09071506,0.50497460,1
0.84707242,0.86140877,0
0.66407186,0.53694373,1
0.55063397,0.80128467,1
0.72258633,0.33948469,1
0.73646373,0.77799231,0
0.74767268,0.11774737,1
0.22440824,0.32789275,1
0.97103220,0.40772191,0
0.88016772,0.25213605,1
0.52250677,0.92330950,0
0.11209494,0.80433327,1
0.71864080,0.39404330,1
0.63431299,0.37117669,1
0.21695076,0.61712331,1
0.23107095,0.01815880,1
0.31259510,0.74791068,1
0.24730025,0.21705681,1
0.58386964,0.90381896,0
0.93634158,0.28012890,1
0.60671204,0.56588495,1
0.36944914,0.55092704,1
0.57911164,0.56804532,1
0.87230223,0.21679288,1
0.70635563,0.44867617,1
0.35439375,0.57314396,1
0.11002707,0.22141297,1
0.42899880,0.05308867,1
0.79924327,0.12723893,1
0.45854953,0.53903663,1
0.18388806,0.47432825,1
0.19231269,0.42121443,1
0.59435511,0.58768135,1
0.21690722,0.47926176,1
0.44070163,0.42214745,1
0.99451411,0.74387687,0
0.18981844,0.03295037,1
0.34176999,0.23770690,1
0.19808741,0.49290204,1
0.52111644,0.80330598,1
0.10070614,0.73180741,1
0.66714942,0.96015692,0
0.80532479,0.70834404,0
0.31727752,0.96126497,0
0.69121850,0.91299951,0
0.00853512,0.34224641,1
0.00188425,0.75658399,1
0.87526929,0.02557511,1
0.90048754,0.47206071,0
0.61274981,0.02071246,1
0.73385406,0.11006710,1
0.51329988,0.64564621,1
0.11028010,0.42473802,1
0.70613885,0.36950982,1
0.81529957,0.80937719,0
0.33695969,0.05253559,1
0.72507381,0.79450399,0
0.51464409,0.92647231,0
0.91589600,0.60418868,0
0.66899496,0.32429484,1
0.49254909,0.72038925,1
0.54808009,0.58462846,1
0.33716762,0.74080884,1
0.28603858,0.19215734,1
0.72440368,0.46094361,1
0.91406995,0.14733373,1
0.20485526,0.16274665,1
0.95431197,0.26340422,1
0.26744217,0.06078586,1
0.06486040,0.15297806,1
0.03392789,0.56487930,1
0.98358250,0.43212762,0
0.67702550,0.16915743,1
0.85059190,0.80833930,0
0.89155692,0.01445262,1
0.32727960,0.60221738,1
0.33163738,0.04127430,1
0.86606681,0.16507909,1
0.90857947,0.32753590,1
0.00338668,0.49951732,1
0.70142972,0.04027847,1
0.03666326,0.83442974,1
0.16007197,0.58667022,1
0.61095029,0.51256061,1
0.79042250,0.30316523,1
0.75274736,0.56836408,1
0.96471131,0.73650199,0
0.32270348,0.44266212,1
0.31793082,0.51145643,1
0.95621532,0.04049090,1
0.89099658,0.89687216,0
0.64652491,0.43565679,1
0.66279960,0.65338296,1
0.02808831,0.63897431,1
0.18691856,0.42753583,1
0.10311329,0.62628835,1
0.98079783,0.13726678,1
0.69942737,0.13974518,1
0.50613618,0.77813542,1
0.36032087,0.71382385,1
0.26267639,0.61803037,1
0.82885534,0.34588808,1
0.16523574,0.62507457,1
0.13081688,0.45324278,1
0.39449513,0.18898949,1
0.35876974,0.87634504,1
0.55610824,0.36261693,1
0.62747210,0.53921366,1
0.61842024,0.86845732,0
0.11634248,0.04917337,1
0.17379780,0.81928355,1
0.95865285,0.16516466,1
0.81589216,0.48969543,1
0.49538872,0.31320205,1
0.07384303,0.74627030,1
0.11057484,0.86512005,1
0.58910674,0.84778899,0
0.82026190,0.56255072,1
0.05062594,0.28196302,1
0.46533155,0.47120970,1
0.64754051,0.74329352,1
0.06053105,0.72931522,1
0.38354513,0.03588584,1
0.77743435,0.45266628,1
0.52725923,0.17401628,1
0.51034093,0.87620521,0
0.71824908,0.69874829,0
0.38803932,0.67275578,1
0.15223609,0.89391881,1
0.81805599,0.45450690,1
0.68902892,0.90788227,0
0.45544988,0.57885683,1
0.48290145,0.60076809,1
0.62205654,0.53752190,1
0.70983231,0.46831578,1
0.23996596,0.91640317,1
0.66399354,0.50872499,1
0.16126262,0.15652505,1
0.18282948,0.00712610,1
0.47532791,0.25252816,1
0.90896666,0.40687209,1
0.60504699,0.95664454,0
0.81243372,0.78741193,0
0.19899350,0.89804971,1
0.88063818,0.56875473,0
0.62980330,0.29568878,1
0.58836204,0.29408747,1
0.74115413,0.46234763,1
0.19477992,0.87293303,1
0.26479045,0.09016739,1
0.32648319,0.26689416,1
0.96528673,0.48329070,0
0.33467019,0.18359108,1
0.16242646,0.04869545,1
0.02986723,0.54568541,1
0.43141684,0.00988945,1
0.15294763,0.16907462,1
0.30209818,0.59178990,1
0.74021399,0.67228407,1
0.72647208,0.90639669,0
0.52584249,0.47182834,1
0.77100247,0.49634734,1
0.31706116,0.98768646,0
0.07686348,0.30469581,1
0.05972100,0.05574343,1
0.24316274,0.76325959,1
0.68623185,0.79516816,0
0.96154332,0.79008359,0
0.79483408,0.85601646,0
0.86434716,0.31801397,1
0.62703353,0.61367190,1
0.14395159,0.52637184,1
0.48333097,0.75880718,1
0.63944381,0.77235168,0
0.40464887,0.55579680,1
0.76774180,0.43475208,1
0.25636533,0.45333141,1
0.83210230,0.55402899,1
0.33377331,0.65378392,1
0.41775209,0.55291963,1
0.46300054,0.37758422,1
0.87710243,0.29892078,1
0.62756419,0.91096085,0
0.16084987,0.16225973,1
0.91318923,0.24278152,1
0.63341671,0.07775433,1
0.81580687,0.52102429,1
0.23448792,0.16103704,1
0.99967819,0.97143263,0
0.91619676,0.08278567,1
0.81618130,0.28804854,1
0.28336471,0.93533009,1
0.44120550,0.04064263,1
0.31873810,0.14501908,1
0.15091857,0.31333956,1
0.85960358,0.55601972,0
0.43263578,0.12926592,1
0.65226054,0.75186616,1
0.58472526,0.72260875,1
0.36578071,0.64724076,1
0.24193563,0.57413995,1
0.37286532,0.90010810,1
0.51428622,0.99183661,0
0.39192829,0.29314530,1
0.32742426,0.17940864,1
0.25075367,0.64076352,1
0.48723301,0.07145447,1
0.59866166,0.21696657,1
0.79695350,0.14828706,1
0.92162901,0.11409236,1
0.88171142,0.99919826,0
0.32305536,0.36503050,1
0.51033425,0.77425575,1
0.75503623,0.60676157,1
0.58206224,0.30282578,1
0.34521368,0.29340595,1
0.60583508,0.40059313,1
0.45883682,0.55833209,1
0.41666800,0.40145093,1
0.35861400,0.57633626,1
0.62668747,0.08435515,1
0.82056272,0.61681926,0
0.28775778,0.27120757,1
0.00048033,0.11566547,1
0.52307123,0.31878692,1
0.64137304,0.23607311,1
0.53591388,0.84654617,0
0.01158019,0.21940947,1
0.17397605,0.58236974,1
0.79346108,0.47787920,1
0.77428663,0.77117962,0
0.94430339,0.21487975,1
0.19604261,0.46135938,1
0.42510229,0.04120015,1
0.87088203,0.10891744,1
0.15912293,0.68195647,1
0.73487085,0.69218773,0
0.60070467,0.87001801,0
0.97535962,0.95952910,0
0.57150525,0.88916284,0
0.63599837,0.94554681,0
0.74356675,0.14013648,1
0.17963985,0.49762151,1
0.24111997,0.61981553,1
0.93613154,0.05377482,1
0.74266553,0.23153299,1
0.49980509,0.95764333,0
0.32216102,0.69716305,1
0.91652083,0.36836985,1
0.32463953,0.02249422,1
0.24304561,0.01693556,1
0.79013616,0.65285945,0
0.49375170,0.57997757,1
0.35376126,0.23578307,1
0.42622760,0.73050112,1
0.79889035,0.07423781,1
0.10581306,0.81517923,1
0.34338394,0.64858937,1
0.17589542,0.58285880,1
0.84634978,0.59531945,0
0.19596688,0.45723063,1
0.84818405,0.74721706,0
0.09957118,0.55171233,1
0.12982908,0.00930094,1
0.42095768,0.20295076,1
0.51063043,0.00285861,1
0.50211036,0.44751590,1
0.88002616,0.72857100,0
0.12598209,0.29357031,1
0.92124295,0.99742556,0
0.03849158,0.77579302,1
0.97040719,0.12467095,1
0.94412458,0.24357928,1
0.74744207,0.76301646,0
0.32070664,0.94995815,0
0.39440644,0.13906820,1
0.47849488,0.62593836,1
0.98509991,0.02920602,1
0.06033601,0.57211304,1
0.21680184,0.36338681,1
0.33666813,0.29590866,1
0.03762352,0.55722678,1
0.54994887,0.71110344,1
0.08501816,0.76755708,1
0.76025653,0.26606691,1
0.64307249,0.24964181,1
